,apical,cell_soma_location,dendrite_type,disease_state,specimen_id,name,reconstruction_type,reporter_status,species,structure_area_abbrev,structure_area_id,structure_layer_name,transgenic_line,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,id_x,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,hero_first_last_adratio,hero_first_mean_adratio,hero_isi_cv,hero_second_last_adratio,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_isi_cv,max_rate_long_square,max_rate_second_last_adratio,rheo_first_spike_hw,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id_y,max_branch_order,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,superseded,tags,total_length,total_surface,total_volume
1244,truncated,"[69.0, 254.0, 96.0]",spiny,epilepsy,528643271,H16.06.009.01.02.05.02,,,Homo Sapiens,MTG,12141,5,,,,-7.55749976488751,1.91872020951746e-18,1.0866,12.5766866666667,1.0258639999999999,-48.5,-48.3854166666667,-51.23750305175779,False,False,False,528670657,118.27466399999999,0.0465200000000001,1.0834,12.5728533333333,1.023444,36.8750038146973,36.0416666666667,36.850002288818395,528646893,73,124.21878427267099,0.13640184700489,1.3341943040000002,,12.588513333333301,,,-50.0000025431315,,310.0,288.79166666666697,1500.0,1.0827,12.571993333333301,1.022884,-32.5625,-34.3645846048991,-43.7750022888184,528646897,1.1062,12.588513333333301,1.200972,-50.96875,-50.0000025431315,-72.26250305175779,3.4412678267540002,3.2506735924745094,3.1547313630712797,-84.78125,-71.1167068481445,,,,,,,,1.0,,0.0013000000000000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,truncated,"[9029.0, 1066.95655597785, 8030.99508432582]",spiny,,469800845,Scnn1a-Tg3-Cre;Ai14-180214.04.01.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,0.0398470683756996,100.118125,-37.228126831268,0.150351705904314,1.145525,3.82100125,1.0244799999999998,-41.46875,-41.8281278610229,-46.8312515258789,False,False,False,471666047,147.077856,0.074265,1.1434549999999999,3.81947875,1.023342,36.625,35.8671898841858,37.81250152587889,469801289,37,151.093795895576,0.0657483264803886,3.78912768,1.19225,3.87448625,1.236623,-53.062503814697294,-56.007814407348604,-75.2937545776367,70.0,70.0,1030.0,1.14314,3.81913375,1.02305,-32.5937538146973,-31.8125019073486,-45.3937522888184,469801293,1.19225,3.87448625,1.236623,-53.062503814697294,-56.007814407348604,-75.2937545776367,3.34308573333839,3.09730182807169,3.3067701909353,-90.125,-73.7776107788086,0.5704922246497894,0.6650643926861406,0.14441130257521026,0.8048665552842393,0.419825072886301,0.46194068553281387,0.1437052482981591,26.0,0.6613216715257523,0.0005299999999999194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,intact,"[72.0, 257.0, 90.0]",spiny,epilepsy,571624971,H17.06.006.11.10.01,full,,Homo Sapiens,MTG,12141,3,,,24.2199999999999,-22.162501001066197,0.0503116362133717,1.1592,15.736286666666699,1.02562,-50.031253814697294,-54.937503814697294,-50.921878814697294,False,False,False,571651582,52.75844,0.0809200000000001,1.15652,15.7336,1.02369,46.562503814697294,45.4583346048991,47.046876907348604,571632971,64,55.6189380586147,0.0881623178720474,1.219499904,,15.759739999999999,,,-56.0520846048991,,220.0,367.833333333333,2570.0,1.15596,15.733053333333302,1.02312,-41.40625,-41.7083346048991,-51.656253814697294,571632973,1.2956,15.759739999999999,1.20652,-54.875,-56.0520846048991,-75.0781288146973,4.08956733607173,3.82653548796924,3.67806649806326,-87.65625,-74.3586807250977,,,,,0.11492661312655746,0.130227401100395,0.31880455677030295,16.0,0.32262531154804613,0.0009799999999999809,66.2528469986976,,0.859767385055365,0.522901565451736,90.29285714285709,0.9738797012871421,,712559850.0,19.0,940.9236755389591,full,70.0,147.0,12735.0,7.0,77.0,145.0212,1045.09850457188,580.3791251039511,0.1144,0.1144,0.28,883.210955629554,False,3D Neuron Reconstruction morphology,14626.800390434199,24084.457416700297,4017.0485647435103
1247,NA,"[8550.51765615568, 1134.93548609362, 3213.74096330432]",aspiny,,478110866,Htr3a-Cre_NO152;Ai14-192821.05.01.01,full,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,0.008572166624374641,33.894074074074105,18.4450007351122,0.31964285714285695,1.135145,3.11643375,1.02496666666667,-49.468753814697294,-48.054691314697294,-58.8072942097982,False,False,False,478113072,332.40153599999996,0.029625,1.133745,3.11495375,1.02346,37.90625,38.367188453674295,40.1666666666667,478112395,28,214.68758583068802,0.110406376421452,2.34064128,,,1.5453025,,,-75.9739583333333,50.0,52.374998092651396,350.0,1.133375,3.11456,1.02316583333333,-37.2812538146973,-36.1640644073486,-45.1666679382324,478112401,1.135235,3.11659625,1.5453025,-49.593753814697294,-48.1875028610229,-75.9739596048991,2.80944136489596,2.80848892985177,2.98034023085874,-99.21875762939449,-75.1252746582031,0.6629881154499162,0.8064831610464004,0.3390878708489154,0.5767644918748502,0.5882491186838995,0.6427045459214094,0.39828723926015314,51.0,0.6063454759106848,0.0005999999999999339,77.2107529926493,,0.904494076261338,0.40195773545678204,41.7790697674419,0.830579242507014,,650160511.0,9.0,637.830647603346,full,43.0,88.0,3606.0,2.0,45.0,96.7767,849.470383528109,363.46922117090105,0.1144,0.1144,0.28,134.661062018251,False,3D Neuron Reconstruction morphology,4063.6816144222103,5142.29147724659,572.694074037321
1248,intact,"[8766.93193131801, 1006.75671580849, 7752.41636003947]",spiny,,487664663,Rbp4-Cre_KL100;Ai14-211531.03.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,0.0868781786666974,101.536111111111,20.791873431291698,0.136552220174497,1.275455,3.40693833333333,1.025401,-44.96875,-45.6770846048991,-48.7375015258789,False,False,False,487666300,149.066784,0.054529999999999995,1.2736049999999999,3.40511666666667,1.023547,30.8125019073486,33.3437506357829,23.762501525878896,487664783,38,118.08037757873501,0.0944587662816048,1.89107648,1.443175,3.4409099999999997,1.682607,-56.343753814697294,-48.7604192097982,-68.59375305175779,50.0,59.5833333333333,630.0,1.2731299999999999,3.404635,1.0231139999999999,-40.8125038146973,-42.15625127156579,-47.4000022888184,487664787,1.443175,3.4409099999999997,1.682607,-56.343753814697294,-48.7604192097982,-68.5937545776367,2.9693590103967704,3.04381741532256,3.01403181074077,-80.6250076293945,-68.41317749023439,0.2102168749756657,0.2658660027904696,0.2857395693689505,0.7985048475645378,0.18695249626095065,0.2559671495281547,0.3270115108349197,19.0,0.26557937468840936,0.0007449999999999957,73.9782209635489,,0.908432763382239,0.421411669680843,44.3222222222222,0.8357625735491049,,496085294.0,16.0,861.830930930335,dendrite-only,45.0,99.0,4217.0,9.0,54.0,141.1948,731.072492605692,449.195952702673,0.1144,0.1144,0.28,685.118687680477,False,3D Neuron Reconstruction morphology,5095.14257268315,6754.559383461589,837.542210455464
1249,NA,"[8663.50402424712, 1869.28262942635, 9067.36671027316]",sparsely spiny,,547328377,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-271574.03.01.02,,positive,Mus musculus,VISl,409,6a,Nos1-CreERT2|Sst-IRES-FlpO,0.17459454542156197,182.835,6.995000065290751,0.102958579153654,1.5828200000000001,2.11858666666667,1.02501333333333,-48.437503814697294,-51.010420481363894,-57.255210240682004,False,False,False,547357751,259.58236800000003,0.0695600000000001,1.58114,2.1169866666666697,1.02346,39.6875038146973,44.9687512715658,34.1041679382324,547336079,47,342.031270265579,0.0433481931686401,1.234640128,,,,,,,30.0,27.375,520.0,1.58056,2.11646,1.02302,-33.7812538146973,-36.09375127156579,-36.708335240682004,547336083,1.63652,2.1567,1.65717333333333,-52.5625,-51.39583714803061,-62.8906281789144,2.64481573454068,2.91185439672309,2.38830693715786,-98.25,-61.950252532959006,0.3076923076923079,0.4095495938961361,0.5585188143948558,0.3869986850756078,0.3556207233626565,0.33902130920085194,0.629456496224233,10.0,0.4156402737047876,0.0008999999999999009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,truncated,"[92.0, 260.0, 67.0]",spiny,epilepsy,530022494,H16.06.010.01.01.11.04,,,Homo Sapiens,ITG,12142,4,,0.0668020057059301,158.88,17.9924981164037,0.149895115373089,1.26204,4.48923333333333,1.02546,-48.09375,-49.885420481363894,-51.6770846048991,False,False,False,530128986,127.111856,0.06616,1.2584799999999998,4.4864666666666695,1.02355333333333,42.4375,42.2291679382324,41.4687525431315,530024468,45,234.531134366989,0.0962133482098579,1.3445576959999999,,4.52731333333333,,,-52.802085876464794,,70.0,86.6666666666667,1060.0,1.25784,4.48584666666667,1.023,-36.6875,-38.8541692097982,-44.7291666666667,530024474,1.31656,4.52731333333333,1.32327333333333,-56.531253814697294,-52.802085876464794,-70.6250025431315,3.7028090131373195,3.7721023324022402,3.4100803163002698,-92.5,-70.5884323120117,0.5828147177639487,0.6719536757301118,0.17302246362537058,0.8678895075881635,0.3903623459096019,0.4096855397821091,0.1479690896844965,20.0,0.858050056032872,0.0011600000000000499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,intact,"[72.0, 257.0, 90.0]",spiny,epilepsy,571721440,H17.06.006.11.09.07,,,Homo Sapiens,MTG,12141,3,,0.261178899961127,134.52,-94.06750378637699,0.1221875,1.1252799999999998,7.007999999999999,1.025068,-51.093753814697294,-53.468751907348604,-52.05625305175779,False,False,False,571735956,84.506232,0.05728,1.1235,7.00592,1.0234,53.03125,50.390626907348604,52.8375015258789,571726330,36,106.874980032444,0.0758439525961876,1.235341568,,,,,,,100.0,149.625,920.0,1.12306,7.00548,1.023004,-42.28125,-43.000001907348604,-47.0875022888184,571726309,1.1252799999999998,7.0382,1.025168,-51.093753814697294,-53.875003814697294,-52.131251525878895,4.6180036666838395,4.95294916626042,4.44762106545648,-92.40625762939449,-69.2402877807617,0.026109660574412486,0.04608980077311912,0.7559020722525605,0.04522867009180486,0.149939540507862,0.17483256961579394,0.2605530851625672,35.0,0.21160822249093464,0.0008399999999999519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,intact,"[8640.57620175548, 1228.44923036293, 8328.42054118016]",spiny,,513843815,Scnn1a-Tg3-Cre;Ai14-241666.05.01.01,,positive,Mus musculus,VISp,385,5,Scnn1a-Tg3-Cre,0.13892923902194101,94.33200000000001,-8.04000008930439,0.0991061755146262,1.0909,5.21475333333333,1.025436,-48.937503814697294,-52.1875025431315,-53.4062522888184,False,False,False,513849261,168.438864,0.0297400000000001,1.08816,5.2126066666666695,1.023512,34.4062538146973,40.645835876464794,38.050000762939504,513846459,58,128.064826130867,0.0742315351963043,1.32132992,,5.24092,,,-58.218753814697294,,220.0,104.791666666667,900.0,1.08768,5.2121533333333305,1.023112,-39.0,-37.5833346048991,-45.600001525878895,513846447,1.1030799999999998,5.24092,1.39944,-54.843753814697294,-58.218753814697294,-71.4500045776367,3.6045416304347,3.4944151577212597,3.5882884072968197,-85.6250076293945,-72.2265853881836,0.32624853305515655,0.5304668617224257,0.40784773039311045,0.4102229756161178,0.25337985172263566,0.40893894070033693,0.43835645620356145,17.0,0.3325337985172259,0.0008600000000000829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,NA,"[8080.0, 652.444882340451, 7997.74035507726]",aspiny,,477991293,Htr3a-Cre_NO152;Ai14-191528.05.01.01,,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,0.0131235670638737,60.1221875,-10.744375007754,0.269935686069357,1.083365,8.48237,1.0281930000000001,-46.625003814697294,-48.5625,-58.312503051757794,False,False,False,483155471,123.47954399999999,0.0242200000000001,1.08135,8.478480000000001,1.023395,28.9062519073486,32.109375,31.331251525878898,477995246,69,112.18750476837201,0.0678921714425087,1.56393408,1.091605,8.4894575,1.4958799999999999,-50.8125,-51.781251907348604,-71.70000305175779,190.0,186.4375,640.0,1.08092,8.47799,1.02299,-39.6875038146973,-38.5468769073486,-41.4625015258789,477995196,1.091605,8.4894575,1.4958799999999999,-50.8125,-51.781251907348604,-71.70000305175779,3.02183142612864,3.2456711884546,2.25568777571419,-83.4375,-70.7862167358398,0.6733391992960859,0.7636947674267495,0.09834388622364794,0.8183751283179397,0.319868095630673,0.43749174649289796,0.15515332548050373,38.0,0.6273701566364411,0.0006749999999999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,NA,"[9094.0, 705.770488305347, 3826.52822582542]",aspiny,,327962063,Htr3a-Cre_NO152;Ai14-175482.03.02.01,full,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,0.016399262850573998,29.422424242424302,-8.44562440815988,0.4576719576719579,1.08986,3.004285,1.025395,-52.500003814697294,-53.0,-53.90625,False,False,False,396490296,341.928832,0.021625,1.08798,3.00173,1.023515,21.375,23.875,22.5,396401423,39,279.062509536743,0.101829849183559,1.317689984,1.098695,3.0137650000000002,1.1826,-53.71875,-54.187503814697294,-73.8437576293945,50.0,49.5,390.0,1.08755,3.00128,1.02315,-40.8750038146973,-37.4375038146973,-39.25,396401405,1.098695,3.0137650000000002,1.1826,-53.71875,-54.187503814697294,-73.8437576293945,2.99437911380745,3.0846353901733,2.86569206733327,-99.90625,-73.481330871582,0.34940969605627037,0.4727686571775833,0.24720881284879664,0.40969605626727174,0.3265470131261711,0.42411331067657376,0.2678046385711969,70.0,0.36887222073399706,0.0007299999999998974,72.12020452266151,,0.8797182633771709,0.32116257854521396,41.45,0.9102529527866701,,491119419.0,5.0,298.720088842983,full,20.0,43.0,1787.0,3.0,23.0,98.8344,417.89061995154196,193.590562530523,0.1144,0.1144,0.28,252.4236723228,False,3D Neuron Reconstruction morphology,2066.36972922975,2085.7898613083803,180.44641369007599
1255,truncated,"[8988.0, 1218.3120100879, 3119.10086829018]",spiny,,475751758,Scnn1a-Tg2-Cre;Ai14-185904.03.02.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg2-Cre,0.020983867868027004,92.35888888888891,-14.282499662121598,0.14799107728107802,1.286835,4.64676333333333,1.02616875,-43.093753814697294,-46.2291679382324,-48.5468778610229,False,False,False,475754449,165.520208,0.08169,1.2833450000000002,4.643915,1.023585,38.7187538146973,49.86458714803061,41.7734394073486,475754188,46,161.250039935112,0.06777627021074299,3.191638272,1.363635,4.71164,1.25027,-53.84375,-54.9375025431315,-77.61718940734859,90.0,90.625,979.9999389648441,1.2826899999999999,4.643384999999999,1.0230725,-36.5625038146973,-38.21875127156579,-37.7578153610229,475754168,1.363635,4.71164,1.25027,-53.84375,-54.9375025431315,-77.61718940734859,3.4556378819718505,4.263918919023279,3.43339608818257,-93.15625762939449,-76.41734313964841,0.7144333771847389,0.8232017612453837,0.10782069121403709,0.7408851719601571,0.4076130765785952,0.5076462183222424,0.1990293093718998,22.0,0.5117778772951183,0.0010900000000000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,intact,"[10163.0599614838, 2019.74135848007, 8873.18182737291]",spiny,,502597328,Rorb-IRES2-Cre-D;Ai14-230822.06.01.01,,positive,Mus musculus,VISpl,425,2/3,Rorb-IRES2-Cre,0.0115460669924652,37.5064,4.679999877216231,0.382258064516129,1.21502,3.8020199999999997,1.02534,-57.312503814697294,-50.96875,-55.9812530517578,False,False,False,502611646,204.17308799999998,0.0322200000000001,1.2132,3.8001400000000003,1.023496,43.812503814697294,44.4375012715658,41.5125007629395,502607494,38,237.187385559082,0.00610144250094891,2.8136064,1.23958,3.81794,,-59.875003814697294,-52.8645846048991,,40.0,69.5,479.99996948242205,1.21272,3.7996666666666696,1.02308,-45.375,-39.6354192097982,-45.7937530517578,502607479,1.23958,3.81794,1.6209959999999999,-59.875003814697294,-52.8645846048991,-77.7187515258789,3.56816394600357,3.72529279926503,3.5928957214616095,-101.4375,-77.4994125366211,0.573194856577648,0.6180278565791433,0.10185600916216425,0.7729970326409548,0.44264819091608987,0.47501032631144424,0.12071849390985953,41.0,0.7120862201693564,0.0008400000000001739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,truncated,"[8953.33467809805, 1183.71690677648, 8066.72224006648]",spiny,,314617802,Rorb-IRES2-Cre-D;Ai14-168052.03.01.01,,positive,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,0.0203495168143888,62.87,-1.76812492598544,0.19318181818181798,1.36837,2.914275,1.02524375,-47.5,-46.6354192097982,-49.265625,False,False,False,396433531,218.16115200000002,0.0473600000000001,1.3644,2.9113516666666697,1.0234425,42.25,44.1354179382324,46.5390625,396306020,32,133.616149425507,0.0384177193045616,2.7569743360000003,1.4268049999999999,2.950675,1.4255875,-57.531253814697294,-55.2812512715658,-70.57812690734859,50.0,47.2916666666667,650.0,1.36398,2.910945,1.0231,-36.28125,-35.6041666666667,-46.843750953674295,396306024,1.4268049999999999,2.950675,1.4255875,-57.531253814697294,-55.2812512715658,-70.57812690734859,3.98920783498197,3.9733018650152405,4.31235159080632,-85.03125,-69.93441772460939,0.5881893121091532,0.6582630825512965,0.12875592251845666,0.7549744172825448,0.44244958189867156,0.5191250354262733,0.1515763910873079,29.0,0.5774717166748645,0.0007749999999999702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,NA,"[8869.85442667183, 1105.54358031529, 8255.65921000853]",aspiny,,565209132,Htr3a-Cre_NO152;Ai14-292836.03.01.01,full,positive,Mus musculus,VISp,385,4,Htr3a-Cre_NO152,0.0483465151645759,26.86,-44.5849988872649,0.0393240342017844,1.0555,3.45508,1.025108,-51.656253814697294,-48.83333714803061,-54.043752288818396,False,False,False,565215960,323.563648,0.00829999999999997,1.05382,3.4524199999999996,1.023272,23.5625,19.8645846048991,25.5562511444092,565215095,32,328.906178474426,0.0898023322224617,1.233433856,,,,,,,40.0,60.7916653951009,170.0,1.05342,3.4519,1.02292,-39.3437538146973,-33.8333371480306,-43.6062507629395,565215105,1.06104,3.45638666666667,1.349864,-52.125003814697294,-49.3750012715658,-61.64375381469729,2.8246384867502403,2.8213395655535094,2.8102767649798195,-96.40625,-60.870689392089794,0.7739130434782637,0.5301563663440064,0.5585349486348029,2.607608695652173,0.41323024054983665,0.10285312805474289,2.052738844746239,8.0,0.5120274914089324,0.0006399999999999739,63.2998159312909,,0.8607774001445391,0.444784122618537,52.0833333333333,0.995482267901513,,580260009.0,5.0,479.011089892437,full,18.0,38.0,1990.0,2.0,20.0,77.971,595.96017142236,298.279263295398,0.1144,0.1144,0.28,412.63002520714304,False,3D Neuron Reconstruction morphology,2310.95690921177,3225.0877806814,362.289231098183
1259,NA,"[323.0, 201.0, 140.0]",aspiny,tumor,558181151,H16.03.011.14.06.02,,,Homo Sapiens,MTG,12141,3,,0.00658639052992284,41.9743478260869,-9.5456247073411,0.406150186884132,1.14269,3.63883666666667,1.0245469999999999,-63.187503814697294,-63.63542175292971,-62.5500015258789,False,False,False,558563516,223.0792,0.021665,1.14151,3.6373083333333303,1.023501,21.375,19.8645833333333,21.3875007629395,558189584,37,159.531369805336,0.40137103199958796,1.401116672,1.1454,3.6426866666666697,,-65.9062576293945,-66.7812525431315,,40.0,65.4166666666667,400.0,1.14116,3.636935,1.023187,-38.5000038146973,-44.8229179382324,-45.3375022888184,558189565,1.1454,3.6426866666666697,1.036041,-65.9062576293945,-66.7812525431315,-69.0875045776367,1.3733667155718299,1.43110945306615,1.47565349395739,-80.9062576293945,-65.197380065918,0.7483286607720495,0.8266953936669384,0.09781744256427635,0.8152900582272988,0.8313824739006587,0.9109742669548655,0.06531039651900376,69.0,0.7829800695982015,0.00042999999999993044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,intact,"[73.0, 260.0, 93.0]",spiny,epilepsy,529845713,H16.06.010.01.02.18.02,full,,Homo Sapiens,MTG,12141,3,,0.238902801586002,210.285,-2.37000002956123,0.0833994702931619,1.15364,9.08191333333333,1.02574666666667,-55.875003814697294,-57.4791692097982,-56.9062525431315,False,False,False,529950920,59.129707999999994,0.0555600000000001,1.15142,9.079546666666669,1.02367333333333,50.875,51.833335876464794,47.8750025431315,529857422,65,60.1564422249794,0.0819589495658875,1.2402208000000001,,,,,,,210.0,201.5,1110.0,1.1508399999999999,9.07895333333334,1.02312,-43.687503814697294,-47.05208714803061,-48.2812525431315,529857404,1.2519,9.0821,1.13407333333333,-56.562503814697294,-57.5937512715658,-70.031255086263,3.6777665905192594,3.96142481499268,3.49080485564217,-76.96875,-69.19674682617189,0.18942267172355695,0.25650902346815085,0.43525180307657635,0.8500491642084557,0.11971527178602105,0.13738757323211348,0.28610622761546683,13.0,0.6246764452113879,0.0009599999999998499,71.1173955494785,,0.9057589014072379,0.4036261142259289,82.8805970149254,0.957894287895647,,572836713.0,17.0,782.9931877249651,full,67.0,140.0,11188.0,6.0,73.0,164.0764,934.620097070097,585.776936096517,0.1144,0.1144,0.28,618.558718180465,False,3D Neuron Reconstruction morphology,13273.288171751,17015.1282009724,1992.4834055539102
1261,NA,"[9290.0, 1949.95784317558, 8802.2701153019]",aspiny,,487306716,Pvalb-IRES-Cre;Ai14-212109.03.01.01,,positive,Mus musculus,VISp,385,6a,Pvalb-IRES-Cre,0.0874282067645108,7.83499999999993,18.2399980536152,1.1904818089828502,1.0308899999999999,17.5103125,1.02365,-65.15625,-58.046876907348604,-65.3187530517578,False,False,False,487334186,131.534336,0.0061850000000001105,1.0304,17.5096275,1.02318,11.78125,3.8281252384185804,21.5875003814697,487315432,52,91.71886742115021,0.0427062027156353,1.224139264,1.7958150000000002,,1.652679,-45.750003814697294,,-74.0625,320.0,412.25,570.0,1.030145,17.509307500000002,1.022973,-34.9687538146973,-31.218750953674302,-46.21875152587889,487315420,1.0308950000000001,17.5104,1.652679,-65.28125,-58.125001907348604,-74.0625,1.00869688928927,0.8880788520641519,1.2151845334424298,-83.7187576293945,-72.9193115234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,NA,"[8580.52918453796, 1522.83748609164, 8469.30393303696]",aspiny,,570946690,Pvalb-IRES-Cre;Ai14-299335.05.01.01,full,positive,Mus musculus,VISp,385,6a,Pvalb-IRES-Cre,0.00167907767319405,9.12759259259259,15.804999670132599,1.3069483088473302,1.0352,10.978413333333302,1.0239559999999999,-66.8125,-65.8333358764648,-69.3812545776367,False,False,False,570960658,173.273024,0.007260000000000041,1.03462,10.97772,1.023336,20.78125,19.7083339691162,27.368751525878896,570954108,47,93.5938283801079,0.0069531672634184395,1.1989661440000001,,,,,,,240.0,248.958333333333,479.99996948242205,1.0343200000000001,10.977393333333302,1.02306,-40.28125,-35.9166692097982,-47.3687515258789,570954096,1.03524,10.978446666666699,1.5080200000000001,-66.8437576293945,-65.875005086263,-71.3,1.1568301014553701,1.07139354597314,1.26291695976791,-81.6562576293945,-70.4970932006836,0.6968641114982759,0.8764633082432193,0.08697715571813228,0.7299651567944481,0.904605263157925,0.9569546414563115,0.05264438692782502,174.0,0.9013157894736928,0.00031999999999987594,61.9135789738268,,0.887477357451022,0.7341534541593949,61.2432432432432,0.996069535796966,,657409148.0,4.0,305.18559301317504,full,19.0,43.0,2343.0,5.0,24.0,74.9005,432.89513419657095,394.259314760195,0.1144,0.1144,0.28,604.1626957925109,False,3D Neuron Reconstruction morphology,2781.2003804032697,6486.918203924361,1314.88151588483
1263,NA,"[8700.0, 1147.00500405768, 7800.8232434316]",aspiny,,560750295,Nos1-CreERT2;Ai14(BT)-285364.03.01.01,,positive,Mus musculus,VISp,385,5,Nos1-CreERT2,,27.6800000000001,-63.7674982262304,0.0311185460768615,1.07922,1.84418,1.02488,-60.875003814697294,-53.90625,-60.4375023841858,False,False,False,560752002,186.430288,0.00990000000000002,1.07782,1.8426799999999999,1.023465,38.1875,43.71875,41.6093769073486,560750795,36,193.90627741813702,0.0264985375106335,1.761011968,,1.9178,,,-52.843753814697294,,50.0,20.5,249.99998474121102,1.07732,1.84222,1.0230175,-47.281253814697294,-42.125,-48.2617211341858,560750799,1.07926,1.8442,1.1467049999999999,-60.9375,-53.937503814697294,-61.972658157348604,2.49775671633297,2.91907227756773,2.76100611656778,-82.1875,-61.126277923584006,,,,,0.032418607866177986,0.061236480752072386,1.4102789723192992,7.0,0.03857053984931241,0.000700000000000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,NA,"[8500.0, 1223.63725356772, 8273.240501117]",aspiny,,571233863,Vip-IRES-Cre;Ai14-299128.04.01.01,,positive,Mus musculus,VISp,385,5,Vip-IRES-Cre,0.0266795789498343,60.98,-55.8999999067389,0.390728476821192,1.07284,2.845,1.0247879999999998,-53.250003814697294,-48.8437525431315,-54.89375305175779,False,False,False,571249498,322.24703999999997,0.0156000000000001,1.0712,2.8427266666666697,1.0234,38.3437538146973,39.4791679382324,40.287502288818395,571244895,25,206.093743443489,0.030761269852518997,1.4611374080000001,,2.86081333333333,,,-53.3645833333333,,50.0,45.5833333333333,290.0,1.0707799999999998,2.84228666666667,1.023008,-45.562503814697294,-40.0416692097982,-48.75000152587889,571244920,1.0847,2.86081333333333,1.574532,-54.531253814697294,-53.3645833333333,-74.34375305175779,3.34776346406479,3.9202740757325603,2.96347007165355,-99.03125762939449,-73.6796035766602,0.5529783869267284,0.3440472285995408,0.7355491091942362,0.8613600421718545,0.2192118226601041,0.27441468478283837,0.20946297614436682,51.0,0.3382594417077195,0.0006199999999998429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,truncated,"[9200.00000000001, 1460.03995800454, 3289.96129626443]",spiny,,575300383,Ndnf-IRES2-dgCre;Ai14-306262.02.02.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,0.0220322846371743,76.8483333333333,20.762499358673,0.185922567056018,1.0892600000000001,5.404,1.02513428571429,-45.906253814697294,-47.9479192097982,-53.343753814697294,False,False,False,575439996,227.22913599999998,0.0298800000000001,1.08686,5.40164,1.02348,43.71875,48.9062525431315,43.4196455819266,575302860,52,154.062539339066,0.113628186285496,1.18473024,1.10464,5.42625333333333,,-50.312503814697294,-54.4583333333333,,150.0,109.499997456868,760.0,1.0864,5.40117333333334,1.02311428571429,-33.1250038146973,-36.6145846048991,-43.72767966134211,575302864,1.10464,5.42625333333333,1.6546485714285701,-50.312503814697294,-54.4583333333333,-74.33482360839841,3.85256613876599,3.78199283036657,3.56644704892232,-92.00000762939449,-74.0864486694336,0.6151202749140866,0.6987789802424671,0.15422142402905192,0.6723940435280626,0.3833533413365366,0.48248798606593657,0.16215346907202785,25.0,0.575430172068831,0.0008799999999999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
